"","Region","Year","Gender","Name","Count"
"558","Total Belgium",1995,"Girls","Halima",14
"559","Total Belgium",1995,"Girls","Leïla",14
"560","Total Belgium",1995,"Girls","Fatma",14
"561","Total Belgium",1995,"Girls","Kyra",14
"562","Total Belgium",1995,"Girls","Eda",14
"563","Total Belgium",1995,"Girls","Sakina",14
"564","Total Belgium",1995,"Girls","Asmae",14
"565","Total Belgium",1995,"Girls","Caitlin",14
"566","Total Belgium",1995,"Girls","Cato",14
"567","Total Belgium",1995,"Girls","Joëlle",14
"568","Total Belgium",1995,"Girls","Francesca",14
"569","Total Belgium",1995,"Girls","Laila",14
"570","Total Belgium",1995,"Girls","Kylie",14
"571","Total Belgium",1995,"Girls","Phebe",14
"572","Total Belgium",1995,"Girls","Debora",14
"573","Total Belgium",1995,"Girls","Xenia",14
"574","Total Belgium",1995,"Girls","Laureen",14
"575","Total Belgium",1995,"Girls","Mary",14
"576","Total Belgium",1995,"Girls","Riet",14
"577","Total Belgium",1995,"Girls","Véronique",14
"578","Total Belgium",1995,"Girls","Charis",14
"579","Total Belgium",1995,"Girls","Ebru",14
"580","Total Belgium",1995,"Girls","Hasna",14
"581","Total Belgium",1995,"Girls","Katja",14
"582","Total Belgium",1995,"Girls","Elina",13
"583","Total Belgium",1995,"Girls","Sirine",13
"584","Total Belgium",1995,"Girls","Aïcha",13
"585","Total Belgium",1995,"Girls","Jenna",13
"586","Total Belgium",1995,"Girls","Annabelle",13
"587","Total Belgium",1995,"Girls","Celia",13
"588","Total Belgium",1995,"Girls","Houda",13
"589","Total Belgium",1995,"Girls","Sabrine",13
"590","Total Belgium",1995,"Girls","Sacha",13
"591","Total Belgium",1995,"Girls","Ilham",13
"592","Total Belgium",1995,"Girls","Kiana",13
"593","Total Belgium",1995,"Girls","Charlot",13
"594","Total Belgium",1995,"Girls","Ihsane",13
"595","Total Belgium",1995,"Girls","Sari",13
"596","Total Belgium",1995,"Girls","Seyma",13
"597","Total Belgium",1995,"Girls","Sidney",13
"598","Total Belgium",1995,"Girls","Chayenne",13
"599","Total Belgium",1995,"Girls","Dagmar",13
"600","Total Belgium",1995,"Girls","Kaatje",13
"601","Total Belgium",1995,"Girls","Natalie",13
"602","Total Belgium",1995,"Girls","Saliha",13
"603","Total Belgium",1995,"Girls","Whitney",13
"604","Total Belgium",1995,"Girls","Antje",13
"605","Total Belgium",1995,"Girls","Kayleigh",13
"606","Total Belgium",1995,"Girls","Mounia",13
"607","Total Belgium",1995,"Girls","Charlien",13
"608","Total Belgium",1995,"Girls","Justien",13
"609","Total Belgium",1995,"Girls","Soukaina",13
"610","Total Belgium",1995,"Girls","Charissa",13
"611","Total Belgium",1995,"Girls","Dominique",13
"612","Total Belgium",1995,"Girls","France",13
"613","Total Belgium",1995,"Girls","Meghan",13
"614","Total Belgium",1995,"Girls","Mira",12
"615","Total Belgium",1995,"Girls","Nel",12
"616","Total Belgium",1995,"Girls","Apolline",12
"617","Total Belgium",1995,"Girls","Kiara",12
"618","Total Belgium",1995,"Girls","Annabel",12
"619","Total Belgium",1995,"Girls","Lucia",12
"620","Total Belgium",1995,"Girls","Maité",12
"621","Total Belgium",1995,"Girls","Flora",12
"622","Total Belgium",1995,"Girls","Eleni",12
"623","Total Belgium",1995,"Girls","Elizabeth",12
"624","Total Belgium",1995,"Girls","Maren",12
"625","Total Belgium",1995,"Girls","Jihane",12
"626","Total Belgium",1995,"Girls","Iman",12
"627","Total Belgium",1995,"Girls","Lora",12
"628","Total Belgium",1995,"Girls","Emine",12
"629","Total Belgium",1995,"Girls","Aster",12
"630","Total Belgium",1995,"Girls","Enya",12
"631","Total Belgium",1995,"Girls","Patricia",12
"632","Total Belgium",1995,"Girls","Cara",12
"633","Total Belgium",1995,"Girls","Soetkin",12
"634","Total Belgium",1995,"Girls","Ester",12
"635","Total Belgium",1995,"Girls","Sinem",12
"636","Total Belgium",1995,"Girls","Jorien",12
"637","Total Belgium",1995,"Girls","Marilyn",12
"638","Total Belgium",1995,"Girls","Sixtine",12
"639","Total Belgium",1995,"Girls","Gizem",12
"640","Total Belgium",1995,"Girls","Katinka",12
"641","Total Belgium",1995,"Girls","Fadwa",12
"642","Total Belgium",1995,"Girls","Sarina",12
"643","Total Belgium",1995,"Girls","Cansu",12
"644","Total Belgium",1995,"Girls","Frédérique",12
"645","Total Belgium",1995,"Girls","Candy",12
"646","Total Belgium",1995,"Girls","Seher",12
"647","Total Belgium",1995,"Girls","Livia",11
"648","Total Belgium",1995,"Girls","Lucy",11
"649","Total Belgium",1995,"Girls","Martha",11
"650","Total Belgium",1995,"Girls","Safia",11
"651","Total Belgium",1995,"Girls","Shanna",11
"652","Total Belgium",1995,"Girls","Erin",11
"653","Total Belgium",1995,"Girls","Lamia",11
"654","Total Belgium",1995,"Girls","Malou",11
"655","Total Belgium",1995,"Girls","Jasmin",11
"656","Total Belgium",1995,"Girls","Chaimae",11
"657","Total Belgium",1995,"Girls","Hilal",11
"658","Total Belgium",1995,"Girls","Jona",11
"659","Total Belgium",1995,"Girls","Maïlys",11
"660","Total Belgium",1995,"Girls","Adélaïde",11
"661","Total Belgium",1995,"Girls","Melike",11
"662","Total Belgium",1995,"Girls","Aurélia",11
"663","Total Belgium",1995,"Girls","Melody",11
"664","Total Belgium",1995,"Girls","Phoebe",11
"665","Total Belgium",1995,"Girls","Robine",11
"666","Total Belgium",1995,"Girls","Siel",11
"667","Total Belgium",1995,"Girls","Stacey",11
"668","Total Belgium",1995,"Girls","Carmen",11
"669","Total Belgium",1995,"Girls","Lisanne",11
"670","Total Belgium",1995,"Girls","Lolita",11
"671","Total Belgium",1995,"Girls","Beverly",11
"672","Total Belgium",1995,"Girls","Jennyfer",11
"673","Total Belgium",1995,"Girls","Steffy",11
"674","Total Belgium",1995,"Girls","Thalita",11
"675","Total Belgium",1995,"Girls","Hanan",11
"676","Total Belgium",1995,"Girls","Laëtitia",11
"677","Total Belgium",1995,"Girls","Delfien",11
"678","Total Belgium",1995,"Girls","Dorine",11
"679","Total Belgium",1995,"Girls","Kiani",11
"680","Total Belgium",1995,"Girls","Lauriane",11
"681","Total Belgium",1995,"Girls","Marie-Charlotte",11
"682","Total Belgium",1995,"Girls","Marie-Sophie",11
"683","Total Belgium",1995,"Girls","Meltem",11
"684","Total Belgium",1995,"Girls","Niki",11
"685","Total Belgium",1995,"Girls","Shannen",11
"686","Total Belgium",1995,"Girls","Shelly",11
"687","Total Belgium",1995,"Girls","Maryam",10
"688","Total Belgium",1995,"Girls","Oona",10
"689","Total Belgium",1995,"Girls","Yara",10
"690","Total Belgium",1995,"Girls","Eléna",10
"691","Total Belgium",1995,"Girls","Kenza",10
"692","Total Belgium",1995,"Girls","Mirthe",10
"693","Total Belgium",1995,"Girls","Louisa",10
"694","Total Belgium",1995,"Girls","Anastasia",10
"695","Total Belgium",1995,"Girls","Gabriella",10
"696","Total Belgium",1995,"Girls","Cloé",10
"697","Total Belgium",1995,"Girls","Yasmin",10
"698","Total Belgium",1995,"Girls","Eve",10
"699","Total Belgium",1995,"Girls","Miriam",10
"700","Total Belgium",1995,"Girls","Celeste",10
"701","Total Belgium",1995,"Girls","Ina",10
"702","Total Belgium",1995,"Girls","Isa",10
"703","Total Belgium",1995,"Girls","Nicole",10
"704","Total Belgium",1995,"Girls","Laora",10
"705","Total Belgium",1995,"Girls","Elissa",10
"706","Total Belgium",1995,"Girls","Ibtissam",10
"707","Total Belgium",1995,"Girls","Zineb",10
"708","Total Belgium",1995,"Girls","Marina",10
"709","Total Belgium",1995,"Girls","Manuella",10
"710","Total Belgium",1995,"Girls","Mathilda",10
"711","Total Belgium",1995,"Girls","Dalila",10
"712","Total Belgium",1995,"Girls","Yamina",10
"713","Total Belgium",1995,"Girls","Chanel",10
"714","Total Belgium",1995,"Girls","Manuela",10
"715","Total Belgium",1995,"Girls","Oriana",10
"716","Total Belgium",1995,"Girls","Philippine",10
"717","Total Belgium",1995,"Girls","Lorine",10
"718","Total Belgium",1995,"Girls","Valeria",10
"719","Total Belgium",1995,"Girls","Chelsy",10
"720","Total Belgium",1995,"Girls","Eugénie",10
"721","Total Belgium",1995,"Girls","Emmeline",10
"722","Total Belgium",1995,"Girls","Evie",10
"723","Total Belgium",1995,"Girls","Sibel",10
"724","Total Belgium",1995,"Girls","Victorine",10
"725","Total Belgium",1995,"Girls","Anja",10
"726","Total Belgium",1995,"Girls","Mélody",10
"727","Total Belgium",1995,"Girls","Sydney",10
"728","Total Belgium",1995,"Girls","Sylvia",10
"729","Total Belgium",1995,"Girls","Machteld",10
"730","Total Belgium",1995,"Girls","Shani",10
"731","Total Belgium",1995,"Girls","Anne-Catherine",10
"732","Total Belgium",1995,"Girls","Hayat",10
"733","Total Belgium",1995,"Girls","Lucinda",10
"734","Total Belgium",1995,"Girls","Mégan",10
"735","Total Belgium",1995,"Girls","Tineke",10
"736","Total Belgium",1995,"Girls","Tugba",10
"737","Total Belgium",1995,"Girls","Angelique",10
"738","Total Belgium",1995,"Girls","Karine",10
"739","Total Belgium",1995,"Girls","Linsey",10
"740","Total Belgium",1995,"Girls","Meredith",10
"741","Total Belgium",1995,"Girls","Sabine",10
"742","Total Belgium",1995,"Girls","Sümeyra",10
"743","Total Belgium",1995,"Girls","Tori",10
"744","Total Belgium",1995,"Girls","Elsa",9
"745","Total Belgium",1995,"Girls","Roos",9
"746","Total Belgium",1995,"Girls","Emilia",9
"747","Total Belgium",1995,"Girls","Rania",9
"748","Total Belgium",1995,"Girls","Emy",9
"749","Total Belgium",1995,"Girls","Lea",9
"750","Total Belgium",1995,"Girls","Soline",9
"751","Total Belgium",1995,"Girls","Angelina",9
"752","Total Belgium",1995,"Girls","Safae",9
"753","Total Belgium",1995,"Girls","Lobke",9
"754","Total Belgium",1995,"Girls","Klara",9
"755","Total Belgium",1995,"Girls","Layla",9
"756","Total Belgium",1995,"Girls","Talia",9
"757","Total Belgium",1995,"Girls","Marie-Julie",9
"758","Total Belgium",1995,"Girls","Cleo",9
"759","Total Belgium",1995,"Girls","Monica",9
"760","Total Belgium",1995,"Girls","Nesrine",9
"761","Total Belgium",1995,"Girls","Cassandre",9
"762","Total Belgium",1995,"Girls","Agnès",9
"763","Total Belgium",1995,"Girls","Indy",9
"764","Total Belgium",1995,"Girls","Molly",9
"765","Total Belgium",1995,"Girls","Vera",9
"766","Total Belgium",1995,"Girls","Emmelie",9
"767","Total Belgium",1995,"Girls","Lori",9
"768","Total Belgium",1995,"Girls","Savannah",9
"769","Total Belgium",1995,"Girls","Letizia",9
"770","Total Belgium",1995,"Girls","Souhaila",9
"771","Total Belgium",1995,"Girls","Danaé",9
"772","Total Belgium",1995,"Girls","Loubna",9
"773","Total Belgium",1995,"Girls","Maartje",9
"774","Total Belgium",1995,"Girls","Macy",9
"775","Total Belgium",1995,"Girls","Candice",9
"776","Total Belgium",1995,"Girls","Helene",9
"777","Total Belgium",1995,"Girls","Leticia",9
"778","Total Belgium",1995,"Girls","Sultan",9
"779","Total Belgium",1995,"Girls","Liesje",9
"780","Total Belgium",1995,"Girls","Mariska",9
"781","Total Belgium",1995,"Girls","Seyda",9
"782","Total Belgium",1995,"Girls","Sihame",9
"783","Total Belgium",1995,"Girls","Stessy",9
"784","Total Belgium",1995,"Girls","Yente",9
"785","Total Belgium",1995,"Girls","Ans",9
"786","Total Belgium",1995,"Girls","Helen",9
"787","Total Belgium",1995,"Girls","Jelle",9
"788","Total Belgium",1995,"Girls","Jo",9
"789","Total Belgium",1995,"Girls","Katharina",9
"790","Total Belgium",1995,"Girls","Nabila",9
"791","Total Belgium",1995,"Girls","Pascaline",9
"792","Total Belgium",1995,"Girls","Selien",9
"793","Total Belgium",1995,"Girls","Funda",9
"794","Total Belgium",1995,"Girls","Malorie",9
"795","Total Belgium",1995,"Girls","Sharina",9
"796","Total Belgium",1995,"Girls","Lou",8
"797","Total Belgium",1995,"Girls","Nell",8
"798","Total Belgium",1995,"Girls","June",8
"799","Total Belgium",1995,"Girls","Capucine",8
"800","Total Belgium",1995,"Girls","Zélie",8
"801","Total Belgium",1995,"Girls","Esma",8
"802","Total Belgium",1995,"Girls","Célestine",8
"803","Total Belgium",1995,"Girls","Elle",8
"804","Total Belgium",1995,"Girls","Maëva",8
"805","Total Belgium",1995,"Girls","Emelyne",8
"806","Total Belgium",1995,"Girls","Mirte",8
"807","Total Belgium",1995,"Girls","Natalia",8
"808","Total Belgium",1995,"Girls","Lucile",8
"809","Total Belgium",1995,"Girls","Ayla",8
"810","Total Belgium",1995,"Girls","Nienke",8
"811","Total Belgium",1995,"Girls","Alana",8
"812","Total Belgium",1995,"Girls","Raphaëlle",8
"813","Total Belgium",1995,"Girls","Joana",8
"814","Total Belgium",1995,"Girls","Noémi",8
"815","Total Belgium",1995,"Girls","Meryam",8
"816","Total Belgium",1995,"Girls","Ruby",8
"817","Total Belgium",1995,"Girls","Alissia",8
"818","Total Belgium",1995,"Girls","Hatice",8
"819","Total Belgium",1995,"Girls","Kyana",8
"820","Total Belgium",1995,"Girls","Eileen",8
"821","Total Belgium",1995,"Girls","Anse",8
"822","Total Belgium",1995,"Girls","Aïda",8
"823","Total Belgium",1995,"Girls","Isis",8
"824","Total Belgium",1995,"Girls","Meriam",8
"825","Total Belgium",1995,"Girls","Danielle",8
"826","Total Belgium",1995,"Girls","Denise",8
"827","Total Belgium",1995,"Girls","Marguerite",8
"828","Total Belgium",1995,"Girls","Noura",8
"829","Total Belgium",1995,"Girls","Paola",8
"830","Total Belgium",1995,"Girls","Stefania",8
"831","Total Belgium",1995,"Girls","Ameline",8
"832","Total Belgium",1995,"Girls","Nadine",8
"833","Total Belgium",1995,"Girls","Noëmie",8
"834","Total Belgium",1995,"Girls","Béatrice",8
"835","Total Belgium",1995,"Girls","Erica",8
"836","Total Belgium",1995,"Girls","Heidi",8
"837","Total Belgium",1995,"Girls","Karima",8
"838","Total Belgium",1995,"Girls","Gladys",8
"839","Total Belgium",1995,"Girls","Kelsy",8
"840","Total Belgium",1995,"Girls","Maryse",8
"841","Total Belgium",1995,"Girls","Morgan",8
"842","Total Belgium",1995,"Girls","Orlane",8
"843","Total Belgium",1995,"Girls","Thalissa",8
"844","Total Belgium",1995,"Girls","Tiphaine",8
"845","Total Belgium",1995,"Girls","Fedra",8
"846","Total Belgium",1995,"Girls","Ingrid",8
"847","Total Belgium",1995,"Girls","Jody",8
"848","Total Belgium",1995,"Girls","Kristien",8
"849","Total Belgium",1995,"Girls","Lesley",8
"850","Total Belgium",1995,"Girls","Lisa-Marie",8
"851","Total Belgium",1995,"Girls","Maurane",8
"852","Total Belgium",1995,"Girls","Mercedes",8
"853","Total Belgium",1995,"Girls","Orane",8
"854","Total Belgium",1995,"Girls","Salina",8
"855","Total Belgium",1995,"Girls","Shelby",8
"856","Total Belgium",1995,"Girls","Teresa",8
"857","Total Belgium",1995,"Girls","Adinda",8
"858","Total Belgium",1995,"Girls","Alexane",8
"859","Total Belgium",1995,"Girls","Ann-Sofie",8
"860","Total Belgium",1995,"Girls","Carolane",8
"861","Total Belgium",1995,"Girls","Fabienne",8
"862","Total Belgium",1995,"Girls","Goele",8
"863","Total Belgium",1995,"Girls","Gwenny",8
"864","Total Belgium",1995,"Girls","Inneke",8
"865","Total Belgium",1995,"Girls","Madyson",8
"866","Total Belgium",1995,"Girls","Magaly",8
"867","Total Belgium",1995,"Girls","Malaury",8
"868","Total Belgium",1995,"Girls","Wivine",8
"869","Total Belgium",1995,"Girls","Amelia",7
"870","Total Belgium",1995,"Girls","Ellis",7
"871","Total Belgium",1995,"Girls","Charlie",7
"872","Total Belgium",1995,"Girls","Eliza",7
"873","Total Belgium",1995,"Girls","Eden",7
"874","Total Belgium",1995,"Girls","Selma",7
"875","Total Belgium",1995,"Girls","Victoire",7
"876","Total Belgium",1995,"Girls","Grace",7
"877","Total Belgium",1995,"Girls","Felien",7
"878","Total Belgium",1995,"Girls","Amel",7
"879","Total Belgium",1995,"Girls","Hanae",7
"880","Total Belgium",1995,"Girls","Melis",7
"881","Total Belgium",1995,"Girls","Irina",7
"882","Total Belgium",1995,"Girls","Jane",7
"883","Total Belgium",1995,"Girls","Leni",7
"884","Total Belgium",1995,"Girls","Suzan",7
"885","Total Belgium",1995,"Girls","Tiana",7
"886","Total Belgium",1995,"Girls","Yenthe",7
"887","Total Belgium",1995,"Girls","Beyza",7
"888","Total Belgium",1995,"Girls","Alycia",7
"889","Total Belgium",1995,"Girls","Celina",7
"890","Total Belgium",1995,"Girls","Cécilia",7
"891","Total Belgium",1995,"Girls","Daniela",7
"892","Total Belgium",1995,"Girls","Lucille",7
"893","Total Belgium",1995,"Girls","Luisa",7
"894","Total Belgium",1995,"Girls","Morena",7
"895","Total Belgium",1995,"Girls","Albane",7
"896","Total Belgium",1995,"Girls","Garance",7
"897","Total Belgium",1995,"Girls","Paula",7
"898","Total Belgium",1995,"Girls","Vanina",7
"899","Total Belgium",1995,"Girls","Alizé",7
"900","Total Belgium",1995,"Girls","Stiene",7
"901","Total Belgium",1995,"Girls","Mouna",7
"902","Total Belgium",1995,"Girls","Erine",7
"903","Total Belgium",1995,"Girls","Irem",7
"904","Total Belgium",1995,"Girls","Joanne",7
"905","Total Belgium",1995,"Girls","Liselot",7
"906","Total Belgium",1995,"Girls","Siska",7
"907","Total Belgium",1995,"Girls","Yanaika",7
"908","Total Belgium",1995,"Girls","Anne-Marie",7
"909","Total Belgium",1995,"Girls","Charlyne",7
"910","Total Belgium",1995,"Girls","Jitske",7
"911","Total Belgium",1995,"Girls","Louise-Marie",7
"912","Total Belgium",1995,"Girls","Scarlett",7
"913","Total Belgium",1995,"Girls","Asli",7
"914","Total Belgium",1995,"Girls","Jara",7
"915","Total Belgium",1995,"Girls","Latifa",7
"916","Total Belgium",1995,"Girls","Oriane",7
"917","Total Belgium",1995,"Girls","Shelsey",7
"918","Total Belgium",1995,"Girls","Athina",7
"919","Total Belgium",1995,"Girls","Doriane",7
"920","Total Belgium",1995,"Girls","Elies",7
"921","Total Belgium",1995,"Girls","Gamze",7
"922","Total Belgium",1995,"Girls","Jamie",7
"923","Total Belgium",1995,"Girls","Laeticia",7
"924","Total Belgium",1995,"Girls","Saloua",7
"925","Total Belgium",1995,"Girls","Solenn",7
"926","Total Belgium",1995,"Girls","Tasha",7
"927","Total Belgium",1995,"Girls","Vanille",7
"928","Total Belgium",1995,"Girls","Özge",7
"929","Total Belgium",1995,"Girls","Aslihan",7
"930","Total Belgium",1995,"Girls","Carol",7
"931","Total Belgium",1995,"Girls","Charlene",7
"932","Total Belgium",1995,"Girls","Karlijn",7
"933","Total Belgium",1995,"Girls","Maïte",7
"934","Total Belgium",1995,"Girls","Sevda",7
"935","Total Belgium",1995,"Girls","Sevgi",7
"936","Total Belgium",1995,"Girls","Yoko",7
"937","Total Belgium",1995,"Girls","Donna",7
"938","Total Belgium",1995,"Girls","Désirée",7
"939","Total Belgium",1995,"Girls","Fadoua",7
"940","Total Belgium",1995,"Girls","Gwendolien",7
"941","Total Belgium",1995,"Girls","Jordane",7
"942","Total Belgium",1995,"Girls","Katoo",7
"943","Total Belgium",1995,"Girls","Laury",7
"944","Total Belgium",1995,"Girls","Leentje",7
"945","Total Belgium",1995,"Girls","Lorie",7
"946","Total Belgium",1995,"Girls","Maryne",7
"947","Total Belgium",1995,"Girls","Nassira",7
"948","Total Belgium",1995,"Girls","Neslihan",7
"949","Total Belgium",1995,"Girls","Sharona",7
"950","Total Belgium",1995,"Girls","Anne-Charlotte",7
"951","Total Belgium",1995,"Girls","Annick",7
"952","Total Belgium",1995,"Girls","Blandine",7
"953","Total Belgium",1995,"Girls","Chadia",7
"954","Total Belgium",1995,"Girls","Chantal",7
"955","Total Belgium",1995,"Girls","Diandra",7
"956","Total Belgium",1995,"Girls","Donatienne",7
"957","Total Belgium",1995,"Girls","Geraldine",7
"958","Total Belgium",1995,"Girls","Gwennaëlle",7
"959","Total Belgium",1995,"Girls","Harmonie",7
